num_emp;ano_insc;ug;uo;fonte;num_doc;credor;nome_credor;valor;valor_anu_ant;valor_anu_mes;valor_em_liq_ant;valor_em_liq_mes;valor_liq_ant;valor_liq_mes;valor_pag_ant;valor_pag_mes;saldo_ant;saldo_mes
11845;2022;1546;1131;21621000;/;16568;LACERDA ALIMENTACAO LTDA-EPP;16.063,77;0,00;0,00;0,00;0,00;16.063,77;0,00;16.063,77;0,00;0,00;0,00
11846;2022;1546;1131;21600000;/;16568;LACERDA ALIMENTACAO LTDA-EPP;2.739,67;0,00;0,00;0,00;0,00;2.739,67;0,00;2.739,67;0,00;0,00;0,00
11875;2022;0181;1171;01500000;/;30520;MEDWORK SERVIÇOS MEDICOS E PSICOLOGICOS LTDA;9.533,50;0,00;4.385,41;0,00;0,00;5.148,09;0,00;5.148,09;0,00;4.385,41;0,00
11898;2022;0116;1071;01500000;/;41600;MGS MINAS GERAIS ADMINISTRAÇÃO E SERVIÇOS SA;324.574,52;0,00;0,00;0,00;0,00;324.574,52;0,00;324.574,52;0,00;0,00;0,00
11901;2022;0116;1071;02500000;/;41600;MGS MINAS GERAIS ADMINISTRAÇÃO E SERVIÇOS SA;143.460,86;71.654,85;0,00;0,00;0,00;71.806,01;0,00;71.806,01;0,00;0,00;0,00
11903;2022;0116;1071;02500000;/;41600;MGS MINAS GERAIS ADMINISTRAÇÃO E SERVIÇOS SA;151.749,39;151.749,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11905;2022;4123;1123;02500701;/;46345;HYPERCLOUD CONSULTORIA E COMÉRCIO DE TECNOLOGIA LTDA;926.000,00;926.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11908;2022;0150;1211;01500000;/;49938;REAL AGROVETERINARIA EIRELI;550,50;0,00;0,00;0,00;0,00;550,50;0,00;550,50;0,00;0,00;0,00
11912;2022;1546;1131;21636000;5860/2022;20354;RANGAP DISTRIBUIDORA DE ALIMENTOS LTDA-ME;2.596,70;0,00;0,00;0,00;0,00;2.596,70;0,00;2.596,70;0,00;0,00;0,00
11930;2022;1546;1131;21621000;5893/2022;55903;MEGA DENTAL IMPORTAÇÃO , EXPORTAÇÃO E COMERCIO DE PRODUTOS ODONTOLOGICOS EIRELI;1.469,10;0,00;0,00;0,00;0,00;1.469,10;0,00;1.469,10;0,00;0,00;0,00
11931;2022;1546;1131;21621000;5893/2022;44364;ODONTOSUL LTDA;5.660,50;0,00;0,00;0,00;0,00;5.660,50;0,00;5.660,50;0,00;0,00;0,00
11933;2022;1546;1131;21621000;/;56536;IVONE MITIKO KASSAI;2.666,55;0,00;0,00;0,00;0,00;2.666,55;0,00;2.666,55;0,00;0,00;0,00
11934;2022;0124;1081;01500000;/;14;PASEP - PROG. DE FORM. DO PATRIMONIO DO SERVIDOR PUBLICO;1.161.738,48;0,00;0,00;0,00;0,00;1.161.738,48;0,00;1.161.738,48;0,00;0,00;0,00
11939;2022;1546;1131;01500702;/;41395;CONCEITO SOLUÇÃO EM PUBLICAÇÃO LTDA;843,32;0,00;0,00;0,00;0,00;843,32;0,00;843,32;0,00;0,00;0,00
11940;2022;1546;1131;01500702;/;139;HOSPITAL E MATERNIDADE SANTA RITA S/A;161.370,69;161.370,69;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11946;2022;0144;1111;01500000;5844/2022;51692;NOVIELLO ADMINISTRAÇÃO DE IMÓVEIS LTDA;56.468,00;0,00;0,00;0,00;0,00;56.468,00;0,00;56.468,00;0,00;0,00;0,00
11951;2022;0145;1181;01500000;5540/2021;53691;ALPHA ELETROMÓVEIS EIRELI;5.165,86;0,00;0,00;0,00;0,00;5.165,86;0,00;5.165,86;0,00;0,00;0,00
11953;2022;1546;1131;21621000;/;47092;SPORTSOM ACESSORIOS E VEICULOS LTDA;20.000,00;15.785,92;0,00;0,00;0,00;4.214,08;0,00;4.214,08;0,00;0,00;0,00
11954;2022;0107;1031;01500000;5371/2021;42795;SOFYSTY MELO ADMINISTRAÇÃO S/A;6.850,00;0,00;0,00;0,00;0,00;6.850,00;0,00;6.850,00;0,00;0,00;0,00
11955;2022;0150;1211;01500000;5947/2022;57312;BRASILENCORP - ENGENHARIA , MEIO AMBIENTE E GESTÃO CORPORATIVA;23.020,81;23.020,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11959;2022;4123;1123;01500701;5954/2022;13931;ON LINE TECNOLOGIA E INTEGRAÇÃO LTDA-EPP;597,64;597,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11960;2022;4123;1123;01500701;/;46911;TIM S/A;1.546,76;1.546,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11961;2022;0150;1211;02500000;/;57312;BRASILENCORP - ENGENHARIA , MEIO AMBIENTE E GESTÃO CORPORATIVA;12.395,82;12.395,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11962;2022;4123;1123;01500701;/;46911;TIM S/A;1.823,44;1.823,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11984;2022;1546;1131;21600000;/;34171;ATMOSFERA GESTÃO E HIGIENIZAÇÃO DE TÊXTEIS S/A;15.103,79;4.637,55;0,00;0,00;0,00;10.466,24;0,00;10.466,24;0,00;0,00;0,00
11985;2022;0147;1251;01500000;/;35263;SIMPRESS COMÉRCIO LOCAÇÃO E SERVIÇOS S/A;28.692,00;28.692,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11987;2022;1546;1131;21621000;/;36817;INSTITUIÇÃO DE COOPERAÇÃO INTERMUNICIPAL DO MÉDIO PARAOPEBA - CISMEP;300.000,00;140.616,16;0,00;0,00;0,00;159.383,84;0,00;159.383,84;0,00;0,00;0,00
11988;2022;1546;1131;51600710;/;36817;INSTITUIÇÃO DE COOPERAÇÃO INTERMUNICIPAL DO MÉDIO PARAOPEBA - CISMEP;560.789,91;1.471,66;0,00;0,00;0,00;559.318,25;0,00;559.318,25;0,00;0,00;0,00
11990;2022;0136;1101;01500000;5860/2022;56623;B F DOS SANTOS-RESTAURANTE;8.995,00;8.995,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11991;2022;1546;1131;51500702;/;16568;LACERDA ALIMENTACAO LTDA-EPP;110.585,90;110.585,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11994;2022;0136;1101;01500000;5860/2022;20354;RANGAP DISTRIBUIDORA DE ALIMENTOS LTDA-ME;287,00;287,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11995;2022;0136;1101;01500000;5860/2022;20354;RANGAP DISTRIBUIDORA DE ALIMENTOS LTDA-ME;13.569,00;13.180,40;0,00;0,00;0,00;388,60;0,00;388,60;0,00;0,00;0,00
11997;2022;0145;1181;01500000;5540/2021;40205;BRÁSIDAS EIRELI ME;2.499,84;2.499,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11998;2022;0145;1181;01500000;5540/2021;53683;LEFTEC COMÉRCIO E SERVIÇOS LTDA;903,96;0,00;0,00;0,00;0,00;903,96;0,00;903,96;0,00;0,00;0,00
11999;2022;0116;1071;01500000;/;399;BANCO DO BRASIL S/A;4.694,50;4.694,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12001;2022;0136;1101;01500000;5708/2022;55793;MEDSUD DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA;524,00;524,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12002;2022;0136;1101;01500000;5708/2022;20144;A LIMPABRIL PRODUTOS DE LIMPEZA LTDA;982,00;982,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12004;2022;0136;1101;01500000;5708/2022;29416;3 PODERES COMERCIO LTDA;685,00;685,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12006;2022;4123;1123;01500701;/;13931;ON LINE TECNOLOGIA E INTEGRAÇÃO LTDA-EPP;218.946,40;218.946,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12007;2022;4123;1123;01500701;/;13931;ON LINE TECNOLOGIA E INTEGRAÇÃO LTDA-EPP;16.842,03;16.842,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12008;2022;4123;1123;01500701;/;13931;ON LINE TECNOLOGIA E INTEGRAÇÃO LTDA-EPP;101.052,19;101.052,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12011;2022;1546;1131;21600000;/;36817;INSTITUIÇÃO DE COOPERAÇÃO INTERMUNICIPAL DO MÉDIO PARAOPEBA - CISMEP;44.758,80;44.758,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12034;2022;1546;1131;01500702;/;36817;INSTITUIÇÃO DE COOPERAÇÃO INTERMUNICIPAL DO MÉDIO PARAOPEBA - CISMEP;255.241,20;2.012,27;0,00;0,00;0,00;253.228,93;0,00;253.228,93;0,00;0,00;0,00
12039;2022;0143;1241;01500000;/;20909;KS - EVENTOS E SHOW LTDA.;15.000,00;2.246,41;0,00;0,00;0,00;12.753,59;0,00;12.753,59;0,00;0,00;0,00
12042;2022;1814;1113;01500000;/;51682;CONSTRUTORA VALE DO OURO EIRELI;225.591,56;218.254,69;0,00;0,00;0,00;7.336,87;0,00;7.336,87;0,00;0,00;0,00
12044;2022;0145;1181;01500000;5540/2021;53683;LEFTEC COMÉRCIO E SERVIÇOS LTDA;903,96;0,00;0,00;0,00;0,00;903,96;0,00;903,96;0,00;0,00;0,00
12046;2022;1814;1113;21700000;/;51682;CONSTRUTORA VALE DO OURO EIRELI;1.397.327,72;1.189.345,27;0,00;0,00;0,00;207.982,45;0,00;207.982,45;0,00;0,00;0,00
12052;2022;0147;1251;01500000;/;1892;EMC TECNOLOGIA LTDA;251.729,97;0,00;0,00;0,00;0,00;251.729,97;0,00;251.729,97;0,00;0,00;0,00
12056;2022;0181;1171;02500000;5542/2021;51767;AMAZONAS EPI LTDA;356,10;0,00;0,00;0,00;0,00;356,10;0,00;356,10;0,00;0,00;0,00
12058;2022;0143;1241;01500000;/;14538;LOCAFLEX SERVIÇOS EIRELI;4.055,00;0,00;0,00;0,00;0,00;4.055,00;0,00;4.055,00;0,00;0,00;0,00
12059;2022;0136;1101;01500000;5718/2022;33285;PORT DISTRIBUIDORA DE INFORMATICA E PAPELARIA LTDA;356,00;356,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12060;2022;0136;1101;01500000;/;50675;ESSENZA INDUSTRIA QUIMICA EIRELI;1.734,00;1.734,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12061;2022;0136;1101;01500000;/;52072;SNOP CORRELATOS INDUSTRIA E COMERCIO LTDA;69,40;69,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12062;2022;1546;1131;21600000;/;17684;ELCORDIS CENTRO DE DIAGNOSTICOS LTDA;16.812,38;11.490,98;0,00;0,00;0,00;5.321,40;0,00;5.321,40;0,00;0,00;0,00
12063;2022;1546;1131;21600000;/;20746;ECOIMAGEM CENTRO DE DIAGNÓSTICO POR IMAGEM LTDA;6.267,01;222,01;0,00;0,00;0,00;6.045,00;0,00;6.045,00;0,00;0,00;0,00
12064;2022;1546;1131;01500702;/;20746;ECOIMAGEM CENTRO DE DIAGNÓSTICO POR IMAGEM LTDA;7.450,11;7.446,64;0,00;0,00;0,00;3,47;0,00;3,47;0,00;0,00;0,00
12066;2022;1546;1131;21600000;/;53258;CENTRO DE DIAGNOSTICO POR IMAGEM LTDA;79.266,33;74.032,65;0,00;0,00;0,00;5.233,68;0,00;5.233,68;0,00;0,00;0,00
12069;2022;1546;1131;01500702;/;53258;CENTRO DE DIAGNOSTICO POR IMAGEM LTDA;62.280,68;54.084,32;0,00;0,00;0,00;8.196,36;0,00;8.196,36;0,00;0,00;0,00
12073;2022;1546;1131;51500702;/;45407;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE BELO HORIZONTE - APAE BH;99.999,92;799,44;0,48;0,00;0,00;99.200,00;0,00;99.200,00;0,00;0,48;0,00
12075;2022;0136;1101;01500000;/;54968;IDEAL QUIMICA INDUSTRIA DE DETERGENTES LTDA;316,00;316,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12101;2022;2425;1242;01500000;/;47816;RAIANE DE OLIVEIRA;10.000,00;0,00;10.000,00;0,00;0,00;0,00;0,00;0,00;0,00;10.000,00;0,00
12109;2022;1546;1131;21621000;/;48544;D3JF EMPREENDIMENTOS COMERCIAIS EIRELI;8.315,10;0,00;0,00;0,00;0,00;8.315,10;0,00;8.315,10;0,00;0,00;0,00
12126;2022;0147;1251;02500000;/;50536;QUATTO TECNOLOGIA LTDA.;908,30;0,00;0,00;0,00;0,00;908,30;0,00;908,30;0,00;0,00;0,00
12166;2022;1546;1131;21600000;/;221;CENTRO DE ATENDIMENTO E INCLUSÃO SOCIAL - CAIS;2.719,15;2.719,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12169;2022;0145;1181;01500000;5540/2021;50373;TECKMAX COMERCIO DE MOVEIS EIRELI;5.689,64;0,00;0,00;0,00;0,00;5.689,64;0,00;5.689,64;0,00;0,00;0,00
12182;2022;4171;1123;01500701;5717/2022;1394;SENGEL CONSTRUÇÕES LTDA;82.176,94;0,00;0,00;0,00;0,00;82.176,94;0,00;82.176,94;0,00;0,00;0,00
12183;2022;4171;1123;01500701;5711/2022;1394;SENGEL CONSTRUÇÕES LTDA;27.282,68;5.675,96;0,00;0,00;0,00;21.606,72;0,00;21.606,72;0,00;0,00;0,00
12193;2022;4123;1123;01500701;/;1388;CREDICAR LOCADORA DE VEICULOS LTDA;2.719,80;2.719,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12198;2022;0124;1081;01500000;/;14;PASEP - PROG. DE FORM. DO PATRIMONIO DO SERVIDOR PUBLICO;753.241,81;0,00;0,00;0,00;0,00;753.241,81;0,00;753.241,81;0,00;0,00;0,00
12199;2022;0124;1081;01501000;/;14;PASEP - PROG. DE FORM. DO PATRIMONIO DO SERVIDOR PUBLICO;208.592,67;0,00;0,00;0,00;0,00;208.592,67;0,00;208.592,67;0,00;0,00;0,00
12203;2022;0116;1071;01500000;/;56532;GERALDO MAGELA FERREIRA;6.698,50;1.674,63;0,00;0,00;0,00;5.023,87;0,00;5.023,87;0,00;0,00;0,00
12209;2022;1546;1131;21621000;/;55263;AMETTAL IND E COM DE MÓVEIS LTDA.;1.020,80;0,00;0,00;0,00;0,00;1.020,80;0,00;1.020,80;0,00;0,00;0,00
12213;2022;1546;1131;21621000;/;54947;IMEX MEDICAL COMERCIO E LOCACAO LTDA;1.540.261,00;0,00;0,00;0,00;0,00;1.540.261,00;0,00;1.540.261,00;0,00;0,00;0,00
12214;2022;0143;1241;01500000;/;14538;LOCAFLEX SERVIÇOS EIRELI;15.000,00;2.150,00;0,00;0,00;0,00;12.850,00;0,00;12.850,00;0,00;0,00;0,00
12250;2022;1546;1131;01500702;/;45498;SUDESTE BRASIL COOPERATIVA DE TRANSPORTE;10.373,30;5.822,50;0,00;0,00;0,00;4.550,80;0,00;4.550,80;0,00;0,00;0,00
12260;2022;1546;1131;21600000;/;17684;ELCORDIS CENTRO DE DIAGNOSTICOS LTDA;2.190,78;2.190,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12272;2022;1546;1131;21600000;/;146;COPASA - COMPANHIA DE SANEAMENTO DE MINAS GERAIS;81.644,39;48.765,65;0,00;0,00;0,00;32.878,74;0,00;32.878,74;0,00;0,00;0,00
12288;2022;4123;1123;01500701;/;1892;EMC TECNOLOGIA LTDA;304.204,55;16.632,43;0,00;0,00;0,00;287.572,12;0,00;287.572,12;0,00;0,00;0,00
12299;2022;1546;1131;01500702;/;57120;EV2 COMERCIO E DISTRIBUICAO DE PRODUTOS INDUSTRIALIZADOS LTDA;14.561,18;0,00;0,00;0,00;0,00;14.561,18;0,00;14.561,18;0,00;0,00;0,00
12310;2022;0147;1251;02500000;/;13931;ON LINE TECNOLOGIA E INTEGRAÇÃO LTDA-EPP;223.604,69;0,00;0,00;0,00;0,00;223.604,69;0,00;223.604,69;0,00;0,00;0,00
12342;2022;1546;1131;01500702;/;3354;FISICON FISIOTERAPIA DE CONTAGEM LTDA;1.000,00;1.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12438;2022;0142;1201;41754900;5814/2022;48102;ALUGANE CONSTRUÇÕES E SERVIÇOS LTDA-EPP;100.000,00;0,00;31.019,37;0,00;0,00;68.980,63;0,00;68.980,63;0,00;31.019,37;0,00
12505;2022;2425;1242;01500000;/;15288;ANDREZA DE OLIVEIRA COUTINHO;10.000,00;0,00;0,00;0,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00
12506;2022;2425;1242;01500000;/;57424;ADRIENE DIAS LINO;1.250,00;0,00;0,00;0,00;0,00;1.250,00;0,00;1.250,00;0,00;0,00;0,00
12508;2022;2425;1242;01500000;/;57432;RUBEM FERREIRA PONTES;1.250,00;0,00;0,00;0,00;0,00;1.250,00;0,00;1.250,00;0,00;0,00;0,00
12509;2022;2425;1242;01500000;/;57425;MARINA SALDANHA DE SOUZA;1.250,00;0,00;0,00;0,00;0,00;1.250,00;0,00;1.250,00;0,00;0,00;0,00
12510;2022;2425;1242;01500000;/;51630;CAMILLA GOMES PEREIRA;1.250,00;0,00;0,00;0,00;0,00;1.250,00;0,00;1.250,00;0,00;0,00;0,00
12511;2022;2526;1243;02500000;/;57426;MARCELO IVO DA SILVA;20.000,00;0,00;0,00;0,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00
12514;2022;4123;1123;01500701;/;46911;TIM S/A;1.643,80;334,34;0,00;0,00;0,00;1.309,46;0,00;1.309,46;0,00;0,00;0,00
12515;2022;4123;1123;01500701;/;46911;TIM S/A;3.091,12;908,69;0,00;0,00;0,00;2.182,43;0,00;2.182,43;0,00;0,00;0,00
12517;2022;4123;1123;01500701;/;46911;TIM S/A;7.419,57;3.054,71;0,00;0,00;0,00;4.364,86;0,00;4.364,86;0,00;0,00;0,00
12520;2022;4123;1123;01500701;/;46911;TIM S/A;30,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12521;2022;4123;1123;01500701;/;46911;TIM S/A;181,44;181,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12522;2022;4123;1123;01500701;/;46911;TIM S/A;4.838,49;3.965,53;0,00;0,00;0,00;872,96;0,00;872,96;0,00;0,00;0,00
12523;2022;2425;1242;01500000;/;57429;LUIZ FERNANDO ANDRADE DUARTE;10.000,00;0,00;0,00;0,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00
12524;2022;2425;1242;01500000;/;57427;JOELMA MARIA BARROS DA ROCHA;10.000,00;0,00;10.000,00;0,00;0,00;10.000,00;-10.000,00;0,00;0,00;10.000,00;0,00
12525;2022;2425;1242;01500000;/;57428;LUCAS HENRIQUE DA SILVA CASTRO;10.000,00;0,00;0,00;0,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00
12526;2022;2425;1242;01500000;/;43164;ALAN DE MELO ANTUNES;10.000,00;0,00;0,00;0,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00
12527;2022;2425;1242;01500000;/;53946;BRENA MIRELLI ALVES VIANA;10.000,00;0,00;0,00;0,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00
12528;2022;2425;1242;01500000;/;57430;MARCIA GONÇALVES DA SILVA SOARES;9.755,00;0,00;0,00;0,00;0,00;9.755,00;0,00;9.755,00;0,00;0,00;0,00
12529;2022;2425;1242;01500000;/;57423;CAMILA DINIZ JUNQUEIRA POLATSCHECK;10.000,00;0,00;0,00;0,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00
12530;2022;2425;1242;01500000;/;53919;Thais Soares Gonzaga;10.000,00;0,00;0,00;0,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00
12531;2022;2425;1242;01500000;/;43332;DANIEL MARCIO DE JESUS;1.250,00;0,00;0,00;0,00;0,00;1.250,00;0,00;1.250,00;0,00;0,00;0,00
12532;2022;2425;1242;01500000;/;57064;CASSIO LUIZ ANTUNES DE OLIVEIRA BARBOSA;1.250,00;0,00;0,00;0,00;0,00;1.250,00;0,00;1.250,00;0,00;0,00;0,00
12533;2022;4123;1123;01500701;5779/2022;13931;ON LINE TECNOLOGIA E INTEGRAÇÃO LTDA-EPP;89.120,14;0,00;0,00;0,00;0,00;89.120,14;0,00;89.120,14;0,00;0,00;0,00
12534;2022;4123;1123;01500701;5779/2022;13931;ON LINE TECNOLOGIA E INTEGRAÇÃO LTDA-EPP;106.970,32;52,62;0,00;0,00;0,00;106.917,70;0,00;106.917,70;0,00;0,00;0,00
12535;2022;2425;1242;01500000;/;51176;MAYCON TELES DE OLIVEIRA;1.250,00;0,00;0,00;0,00;0,00;1.250,00;0,00;1.250,00;0,00;0,00;0,00
12540;2022;0107;1031;01500000;/;52537;MARCELO PEREIRA MARTINS;1.866,66;0,00;0,00;0,00;0,00;1.866,66;0,00;1.866,66;0,00;0,00;0,00
12558;2022;0116;1071;01755000;5540/2021;53691;ALPHA ELETROMÓVEIS EIRELI;11.843,26;0,00;0,00;0,00;0,00;11.843,26;0,00;11.843,26;0,00;0,00;0,00
12560;2022;1546;1131;01500702;/;53551;DROGARIA HUMANAS LTDA;1.163,28;0,00;0,00;0,00;0,00;1.163,28;0,00;1.163,28;0,00;0,00;0,00
12562;2022;1546;1131;21600000;/;48550;ALBANITO NOGUEIRA LIRA FERREIRA;65.000,00;0,00;0,00;0,00;0,00;65.000,00;0,00;65.000,00;0,00;0,00;0,00
12563;2022;1546;1131;21600000;5905/2022;34257;JOSE AUGUSTO PADUA SALAS -OFTALMOLOGIA - EIRELI - EPP;50.000,00;43.681,65;0,00;0,00;0,00;6.318,35;0,00;6.318,35;0,00;0,00;0,00
12567;2022;1546;1131;21600000;/;52955;COOPERTRANSP -COOPERATIVA DE PRESTADORES DE SERVIÇO DE TRANSPORTE DE PASSAGEIROS E CARGAS DE NOVA LIMA LTDA;20.000,00;14.878,24;0,00;0,00;0,00;5.121,76;0,00;5.121,76;0,00;0,00;0,00
12568;2022;1546;1131;21600000;/;52955;COOPERTRANSP -COOPERATIVA DE PRESTADORES DE SERVIÇO DE TRANSPORTE DE PASSAGEIROS E CARGAS DE NOVA LIMA LTDA;4.759,84;3.940,68;0,00;0,00;0,00;819,16;0,00;819,16;0,00;0,00;0,00
12569;2022;4123;1123;01500701;5452/2021;29249;CLARO S.A.;8.477,25;950,61;0,00;0,00;0,00;7.526,64;0,00;7.526,64;0,00;0,00;0,00
12573;2022;4123;1123;01500701;/;34253;OI S.A. - EM RECUPERACAO JUDICIAL;630,96;0,00;0,00;0,00;0,00;630,96;0,00;630,96;0,00;0,00;0,00
12574;2022;4123;1123;01500701;/;34253;OI S.A. - EM RECUPERACAO JUDICIAL;1.261,92;0,00;0,00;0,00;0,00;1.261,92;0,00;1.261,92;0,00;0,00;0,00
12575;2022;4123;1123;01500701;/;34253;OI S.A. - EM RECUPERACAO JUDICIAL;210,32;0,00;0,00;0,00;0,00;210,32;0,00;210,32;0,00;0,00;0,00
12576;2022;0181;1171;01500000;/;46218;ELEVADORES MILENIO EIRELI;134,39;4,34;0,00;0,00;0,00;130,05;0,00;130,05;0,00;0,00;0,00
12577;2022;4123;1123;01500701;/;146;COPASA - COMPANHIA DE SANEAMENTO DE MINAS GERAIS;92.394,62;0,00;0,00;0,00;0,00;92.394,62;0,00;92.394,62;0,00;0,00;0,00
12578;2022;4123;1123;01500701;/;146;COPASA - COMPANHIA DE SANEAMENTO DE MINAS GERAIS;46.894,25;0,00;0,00;0,00;0,00;46.894,25;0,00;46.894,25;0,00;0,00;0,00
12585;2022;4123;1123;01500701;/;45879;PREMIUM DISTRIBUIDORA EIRELI;7.188,33;1.323,37;0,00;0,00;0,00;5.864,96;0,00;5.864,96;0,00;0,00;0,00
12587;2022;1814;1113;01500000;/;51682;CONSTRUTORA VALE DO OURO EIRELI;574.869,56;574.869,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12590;2022;4123;1123;01500701;/;146;COPASA - COMPANHIA DE SANEAMENTO DE MINAS GERAIS;200.000,00;140.919,29;0,00;0,00;0,00;59.080,71;0,00;59.080,71;0,00;0,00;0,00
12595;2022;0124;1081;01500000;/;15;INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL;1.309,84;0,00;0,00;0,00;0,00;1.309,84;0,00;1.309,84;0,00;0,00;0,00
12609;2022;2425;1242;01500000;/;57444;PATRICIA PEREIRA BORGES;10.000,00;0,00;0,00;0,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00
12611;2022;1546;1131;21600000;/;20909;KS - EVENTOS E SHOW LTDA.;40.000,00;5.422,72;0,00;0,00;0,00;34.577,28;0,00;34.577,28;0,00;0,00;0,00
12612;2022;1546;1131;01500702;5627/2021;38892;ANA RAQUEL FONSECA PAIVA - ME;10.000,00;6.700,00;0,00;0,00;0,00;3.300,00;0,00;3.300,00;0,00;0,00;0,00
12618;2022;0116;1071;01500000;/;34253;OI S.A. - EM RECUPERACAO JUDICIAL;3.095,13;0,00;1.179,83;0,00;0,00;1.915,30;0,00;1.915,30;0,00;1.179,83;0,00
12627;2022;0116;1071;01500000;5062/2020;46911;TIM S/A;9.066,23;0,00;3.165,15;0,00;0,00;5.901,08;0,00;5.901,08;0,00;3.165,15;0,00
12629;2022;4123;1123;01500701;5718/2022;33285;PORT DISTRIBUIDORA DE INFORMATICA E PAPELARIA LTDA;36.312,00;0,00;0,00;0,00;0,00;36.312,00;0,00;36.312,00;0,00;0,00;0,00
12631;2022;0125;1141;01500000;/;53692;RP DE OLIVEIRA PRODUTOS EIRELI;3.378,94;0,00;0,00;0,00;0,00;3.378,94;0,00;3.378,94;0,00;0,00;0,00
12632;2022;0125;1141;01500000;/;12056;UFFICIO INDÚSTRIA E COMÉRCIO DE MÓVEIS LTDA;10.141,40;0,00;0,00;0,00;0,00;10.141,40;0,00;10.141,40;0,00;0,00;0,00
12633;2022;0125;1141;01500000;/;50397;NICO & BE COMERCIO E SERVICOS LTDA;978,72;0,00;0,00;0,00;0,00;978,72;0,00;978,72;0,00;0,00;0,00
12634;2022;1546;1131;01500702;/;47274;EREMIX INDUSTRIA DE ALIMENTOS ESPECIAIS LTDA;15.624,00;0,00;0,00;0,00;0,00;15.624,00;0,00;15.624,00;0,00;0,00;0,00
12635;2022;1546;1131;22601000;/;56215;EUROTECH TECNOLOGIA LTDA;325.045,00;0,00;0,00;0,00;0,00;325.045,00;0,00;325.045,00;0,00;0,00;0,00
12637;2022;4171;1123;01500701;5711/2022;54858;CONSORCIO CONSTRUTOR CEMEI CONTAGEM;100.000,00;17.963,17;0,00;0,00;0,00;82.036,83;0,00;82.036,83;0,00;0,00;0,00
12639;2022;4171;1123;01500701;5717/2022;54861;CONSORCIO CONSTRUTOR CEMEI CONTAGEM TIPOLOGIA 1;39.553,84;0,00;0,00;0,00;0,00;39.553,84;0,00;39.553,84;0,00;0,00;0,00
12640;2022;1546;1131;21600000;/;41884;CARLOS ALEXANDRE SALES DE OLIVEIRA;508,60;0,00;0,00;0,00;0,00;508,60;0,00;508,60;0,00;0,00;0,00
